seed_id,yt_id
12992,EwugycJagJw
5917,xIPZ8KZeYXk
62782,_zMC5-m-SQg
867,Y4jrRUQyJVA
5438,SPaK2WcH6dg
82200,lB3laAn5GgQ
3266,_xO7usQBrDQ
3414,tfM9o_2LaW4
7580,LT1p3mi8x24
125863,-TJaFmmeUvk
22053,x2CZbTUUScY
20162,PHq7q-8RRic
9263,z0LDl8jvZBQ
233,13iMsGNUHFo
6453,ItS1vdl4Rlc
121182,MVRunwyoTMA
2427,u5XceLJNO6Q
31383,2CEXfkz4Ozk
25030,ROebOHVIhZw
1305,A_wJzWbVHcY
6693,Je3cEqnVLHU
424,6Dh2wHf3LRM
13204,9iRE9tgLyyU
12255,dOO1lqpeD74
29060,RUj795l4PfE
77841,pKG9XkgMkaU
2271,g6NGyE7-jTI
59952,9iwItEA4SO4
13873,dsQCd1yyxH0
13698,XYJs98zi0wg
17053,5yBtY8RkSHU
20639,-ykVAtOr4mY
3497,Fm_w2R00H9k
19748,SIo2z8WeeZk
26839,ZjNq3fMV0c0
64372,QB-FT5Y0jRA
5697,fd-tXdKeQTU
15519,Br7OZantm9c
7261,8IzEyhKP7zY
4779,53ViLyPIYaw
43012,7bYVKER3uWI
9812,RmFr6Xhkdk0
1443,FvuFpVlyQj0
5438,Yv2vOLiKxpg
10129,LuXyK5knUgw
3063,WzeU1p8urGk
1282,zshu_nPY-tU
233,orBeAQr24Pk
1478,rfOx4CmQWLs
17671,5I4KtklV7ew
3264,HRnrI6j8IvI
5915,BEWTL5ULvSU
39520,yjoPWxmOCtc
40199,rzgyCJwKXvc
4835,HmhmVYmvl7o
5534,Jm_RrnZmdKk
12992,lxp8Y2a7yR4
99751,-mAqR4dmBiI
5534,FLuqEhpUrM8
21352,sbry5Z8aEXM
4779,ThK5M8Ttzpw
1282,sKopmOTilLQ
20639,O5V3JO1pN_o
25030,njc85cu-szk
10129,CunUq89Trns
209,waXdZllcPF4
10907,RXdR44nfm6g
31383,qk2Af3hunXM
6870,ARtRyfqZqCU
10237,bRPTN1NMXEM
1792,UHwhfle94GI
10914,wdsBNjTXBWc
21528,S2FG62A1Ye4
22053,DCg2hyQRR8s
5724,s-oHPAzDql0
2474,SgoQ1gi_7i0
151781,0G3_kG5FFfQ
5724,4vQMYKdMkFY
11534,ChbXr--6TAE
32534,cgBINKhDSHg
20097,6zgUJsI78-E
6753,GmfUgeSWnCc
17053,UR9FOvcjuyY
731,4PP6Yju1qyQ
2427,esCmJ38RPmU
233,ZwFrx-FPYEE
122183,yzB4hqCzqh4
399,oevdCrECyek
3063,ghHQxjBehkI
9671,rgMhdcHAu8g
68063,Dx8Htz4E20k
40199,Kcb-2-eXkTM
34791,MYeoeswT1cc
1033,ZbkypX1OhZ0
1055,jyYqfAL0KEc
9131,hodD-uPLg_E
1478,bTp3pXH4YRk
4887,KIiUqfxFttM
6453,n2y8OTMjibk
3353,48oLsDImC5A
3063,B3OgYJDUhTE
5549,oXzQLfiy9FQ
1282,qwOhQ82XBkU
64395,_zIcGM_x7yg
954,MIbAwW6XZB4
52227,Bl-Yt-W55EI
32534,28qZlaUc9VE
5917,pVNmnrOn4zE
5216,XoZ9B1iKZSA
64372,-y_YM1ikva0
7032,r-NxGpiFfRE
77841,e9mn1nQqt4A
1055,qJ1IJs_-BG0
5697,Sd_-XIM5lJ8
114810,Zc8vH1lQ8N8
5396,uclaF-IZ54I
7032,c31Dmbq6acY
117791,LtSMzXRGZTE
9004,NETCSjyYV10
3061,EgSiUgt-9TA
22053,Ha2wM3PnD6s
3497,hhBNnkuj7Bo
43012,CjCr8DO3_eY
12255,E8nEyDqxZpk
6216,j5_pATmKKNg
1347,PoSbnAFvqfA
132987,e0L0qRx-W8k
115251,7y0xgTIzFbs
1305,wigTW48doRY
20120,rxm36bAlavc
6216,v_qb_MKh_0c
4849,P5PJKT9J8GE
12992,_VU9DjQpvMQ
10237,s-Ej42j3aDk
12255,xdWZPDhlHG0
4779,psEHpFAl0Bo
39520,zDDzR2zSgsM
6216,1Z52-lIZMbQ
30209,_k4f52Fi5k4
5958,thkRNO_FLfM
4700,xAFSwhuVjdw
69970,UNj4Yc3A6d8
2158,t9CkhzIZXw8
64395,K9oObACy3Qk
5363,I85exo_XtOE
59952,8NIZDcfMzbw
11817,_yqyioQilJs
1055,O8n6EfiKwtk
6394,R0xoMhCT-7A
4887,ZeP--wHHiy8
867,uPPKs4hvbbs
4835,tT2gVblzFvY
5697,6A-Vjg5CJjU
34907,2IwZjcyyt_k
9263,vnC23RitEvE
11534,To0av8g6Ufk
5724,xxKP3kcaWvA
6216,aKo4x2gjJPw
6394,87VXC8BdwMw
23772,XSbaJxLGV7o
97460,AQe4sg9VZvg
12992,JqlPEjSReVU
867,q528jUcwRts
32534,TcExFjgt51g
10603,vKDnPOaj58Y
151781,seZO1sa6n2k
148,2hB0TjZlIIY
47901,sz81dIfwf4Y
71702,MYIbk561Kwo
1478,D7RPQnpdDW8
125863,mKWO8fATJqI
3063,CpxIwP9yir8
5958,3JTM-IHbgpU
9199,CxdWXJIN5ZU
5388,cps6dyr_-X0
1792,9JThjZuH1P4
109642,9SNVF53ULVM
3497,MEJe7orGLAY
52660,azvekNsOrEU
34907,YRrwJHeE0tg
5319,iv_UStbLzpI
20639,k5qDxyzzwoI
17053,Vd4I8bVMR24
149519,sBSGpnglu14
343,SYrNX-FONoc
1792,W9VocaV7CAI
5534,ftzBjZEXsBM
7578,J031gLyVmqc
82200,u_yzHmcoxVk
5917,Stmou-OhsRg
4816,ZMRDxgAxSe0
19748,jqgxDjXtAZo
121296,NJm8BdpH1C0
71473,K9meQaOHycA
12992,7G8QItjTSDA
4849,EL6I0m0qBPs
9004,D_w2Db8B_iU
97460,SzO6VKHUAUw
7261,2UqU1Yx29yk
23627,Tst-a1KdAic
994,463PN7HSzI8
6394,LLOWYAzs9GI
69970,2sVvC-oPgHw
8937,S_2ClmsOvtw
1055,x3f73SOTdmI
3063,lKFPf3DDB2Q
2768,1e0iI6k4NHE
63854,8V87aeKHoZA
10129,CNJ7PK56d60
10907,hrOe9zBCvMc
9004,wMz7mHBUHRY
954,tj5wHYFoaLE
4646,EHYa4H39Swk
10603,VKi--o0WApY
1792,sroBChNwWMQ
17671,eBl4y0FfaKE
12972,HM1UJvY_7_g
23627,M9elFDpjUkw
114810,6NFf8xkBXrc
6784,wsePsTEgiqU
4887,hOXSLfAyngo
5363,2j-DFvSlyPc
97460,qGxXhZvSRcY
4865,9d3NZJvgNBg
3497,WoP2R8FUW1w
10237,gAYgmtsMRcw
43012,shuQJ6nubo8
2271,3-C8_pJifoY
1347,TUsGoQ6pnJQ
21528,EpiY6-gmeeA
8339,1tfbyrgWTmM
4816,9ByHU71Vg4M
23772,HHQRuagzCAg
20639,jtPjBe4UPRo
8937,zO3wBSHLb-E
399,7RQp6stZ8Tk
31383,DVolmkovkeA
121182,tGbhCxPTlKg
4816,elYIu9V8uIE
2768,21RsPlVKykk
867,1Uc1FQx6yiE
97460,FLTeA6zXT6U
5216,_PBpxBwJ3ls
47901,krN3ledny-Y
3497,mjYGwVRx5KY
5917,AdtKhANJwjI
117791,UoiidgIQb9A
20162,0ucXVrDtsN4
21528,9srw5FRm5eA
68063,PqIGMK2Hl4g
6784,Gkl5uwEvhCg
10129,GVutbmyIciM
6437,q1RY_ufWVfY
13698,kdpleYHkGP4
125863,ccFNlzjnM6c
5958,0sq14JocSAs
26839,2GmPV5yx69s
13873,IsX0bu9hlpw
9263,cOsPOyDAxI4
23772,VMsTckmHOhs
3266,4ycbMTrST80
148,KKj5h98QvBM
246,TIy3m25JfaY
40876,7mxP4MoQZbI
6216,tN5WmPfuTxo
7261,4YVcFvgXnJk
5396,kzgOPkvWh0M
6693,xc0UpGmrQCs
10717,V9oh4gWBAPY
4816,sffgiLx3nRM
867,B5cW76k6EOA
47901,g1j1qwQQ8-Q
20414,kSH3e5XegRY
125863,lmm-SRb6laQ
13873,W9YqcS2EiXw
30209,UmR4y4slhmo
233,G7uHeXHN5qA
114742,8G-T-Cz3d1c
10237,Z60XB5NwvNg
11534,Ceqtf9EFO3w
5216,jN89YeJlXLw
13873,_qTmuQjTdoQ
4816,cT9Lt4xwF-4
21528,Ka8drVNtefY
6453,lGIydq-r_zU
998,Mv_WGCSLz1c
52660,owogdFg62iw
25030,4qQih6epXLM
4849,lp5tDXLYtDg
856,7hHP4H7Nbyo
121182,5tScAE5RsGE
10428,tlk14KRjFSM
10788,Cawoho-nlFA
2474,44MWj3lUBNg
132686,RRVUbX7_qBg
5549,n_xW6NeBRyU
7578,jWiixo-iOTc
9004,0IHhlCMJCwQ
4922,Kq8K21E7pqU
26839,OZ733MeFVV8
10129,T2LTENkuJL0
109642,Z3XjA2beF-o
399,sUIZR2LftfU
148,M8gJ03_de24
26839,xYdfWnDkp7w
867,-L04q5V5M54
5958,I7mLzySpvu8
7032,s729lFI5vsM
11534,_tqM5GJ-tg0
841,bklLH0QAZUs
64513,duJoHngoPxI
10685,Vdw0LSa6tck
1792,-Qni25Pt8QU
3497,w01j9Wnpz0g
6870,cL4gE9mZHj4
12031,jAjm0Zb9cvw
9812,dZeHmN9uA7s
19748,xxaxnTWsfN8
34907,Xku6cpdAWfI
71473,SL6wcZ2B784
34791,XsvrEVU6AbY
4816,ZknAQY1OGGQ
731,PmdVdLFjdEE
28784,u9NLgLbBQqg
12992,K3m2fTUR2C8
8203,nGjhKD8FcyQ
6437,IKBzgwsNYIs
3414,ZBSGG5qt5QI
5958,GFz-e_eQC3E
19748,FmlC_ZzSwMI
156542,f5A-PTxwN4Y
5549,KoNxBw7Ol7w
8673,E5wTOHZAMH0
1130,nblf7Yw4jys
15519,NguWH3jWJ9A
9004,dofaMG29LHk
5917,FBRkdck9iFY
12031,U3Vi-TFhjHg
6437,d0BpN22qwPU
10576,GHgjIH1ASO4
7032,guIdGys-wTs
32711,HxfE6PJmGS8
2271,hCtTN4J_OeM
954,6u0DGIh3wLA
15300,vs4hm14CxMI
150625,2CrpgV6xnL0
867,SqHgrURkfVk
731,87hNNgfXA6g
55861,OLf5OMesw24
5396,6ygW1aLF88s
841,FOsJ_jCN4vI
148,D-sy2XgyBnk
148,Q7xkLBak_6o
69970,_V5T41_DgDA
11819,zOnsChmEd5I
1478,L-iepu3EtyE
13873,WUROfwOWbD4
8339,JKlSVNxLB-A
12031,8MLzEpzIhAY
4012,yseC_SHUQns
7261,1iTGYqRThn8
10428,Rrtj_oDUMpQ
11898,cv1oPvSg5G0
125863,Ha4qcLzD2jU
13216,1l1uHAhzUPo
17671,gt7HTYwzgRs
156539,1gCiFQ16lRo
10788,a4l3vvNYNLA
7580,fKFGAOvnXDU
4704,4OknwBO6YrQ
6870,75nxUgNabH8
11817,_g2T4Ea6HHI
40419,Be_fHxk-tJE
6216,RMbz-DBbHxA
71473,N_f5D5Rxy94
17053,AEp08vVYreg
7578,IMZsN1Fwqi8
9812,zjzqTykclbw
77841,78Sh3kpLnMc
856,PMLCNFRTyZ0
1055,5CopYmgjn_Y
8937,aIuzhMRiWVY
246,QlRKWuVX4hY
40876,L7OJQNb2q2o
20097,gPgG8DqHCjk
6693,qHzhhPN9im0
6437,N22HO4LdBZw
83873,XV4zKhJLkWk
69970,L0Q_H0x1S8E
82200,YUGbSNaho9c
64489,ZmpNkjFt0W8
867,cTakd9sbF2k
64513,kaW-tES6NpY
1055,rpmZjwrYzeU
3353,aTJmVLxo34s
56366,d7rgAbr5V-o
994,v4l5mZmKdeM
1443,IEYsdS9Xdio
34907,rxruvPSeDwk
13216,usjxfR84F7I
5388,8i6rAFn8r-M
124571,ri8_O3iFO-Y
7253,tO4dxvguQDk
11534,eVGQzpCcUX4
10237,UcAC9fOxIo4
56366,bP1LaKtgJAs
4833,wGF7PswOENQ
9004,Z1H-u3tD4sE
39783,bql0jl2M2UA
6870,1mHjMNZZvFo
209,hXNVw0m5OyQ
113615,EAsATX9SYWk
1282,jn7dKI3fbYg
15519,evN6DIGPIJM
775,NFYa2_MpovA
109642,ztKe5EgXDek
10788,V9t83OPzC5k
10428,EBob6KIaQHg
26939,um1S0bGb1fM
23772,uGuS1RV4INY
42338,O_ICKnSE_2w
12255,yRhldkJaTKg
23772,abEqxZu279o
3266,-G9Stncr51U
76174,EhhPlFTj-S0
9665,I7Xx9GJeX3A
109642,cDROUBeieh8
8937,Z2Q8beq2-tM
71473,W90AOYz3E_4
775,w3Shvmas-vY
10428,ziJV2N7OWhw
64489,8djcCzbPJI0
12992,RhEKZFkS1wk
1792,eDg3-jRtEK8
20120,kNs5DbYJBRs
10129,ZvfGPEyrcJw
121296,p9w3XTtLSv0
21528,GVqxxnQLuJM
1055,rXefixyeyhs
23772,KuVHFKhy7EE
121182,vw57ZeBTzvw
113615,va2aOE34HwQ
3353,KktjICAbmHs
4865,uNQ82Dw91DA
6216,HmdEFN5Bpp0
10914,ubrDGfsRL2E
4683,kVteqnYxLb0
9199,Qvk8ViiYdF4
20049,MbnrdCS57d0
399,D1jZaVxQz8g
343,eV5VyI14p8g
775,y57lSplGXdE
5958,xJoSpLKrDMU
246,19oeiHwlm94
28784,oFcgnWsuwhk
113615,IzzHER3ILYA
64513,PnegySCBTGM
21352,TyhSrGUYfx0
9131,menQGhTdE9M
1055,yinNUW2wlXY
1792,fwuGfwBwzH0
12031,PaF84-ur8ro
5216,0Hegd4xNfRo
10603,8S7R_ZKUp-4
5917,C3fSV25GpwM
9199,az0qv7zWJx4
11819,gkcEURHZ-14
8937,wmZg3UwM8rI
1443,kiZBhybj3S8
6394,H_ezMbv2sr4
9199,AzqzHd2phZc
5697,RH43YE20y-0
12972,XdfC50baHGU
4779,g4uZ1lHYVCE
156542,febB_LDWSRQ
20097,vZSbs8d89P4
10717,uW4PUxkOfb4
4816,VvjWl7lvrnk
2271,uFOc3me0xpo
77841,5-CQ3juHwZE
4700,Ogwq62N3geQ
5917,m6TXPNybrmk
156539,LgylMoo1IpU
76174,F0XDqiBO1fY
15300,Jk-blXQjN-8
47901,0mcgVXHViMg
121182,X1R1_ctw2O0
9812,g0rHlzxzp5U
10428,as7XuK3p7YQ
841,v28b5INBDlQ
7776,jYWgty8wIHc
6216,QrPxpM_8bxA
5958,U5JPyRT8UYo
149519,ssRY7MB1VuA
74362,_OBqfa29TJE
8203,RKUnAHXbFS8
150625,buwp3ObLSy4
35188,N1DOTcDbZOI
233,-JNOzsYG78A
113724,MbtuH1gtnjg
4849,2bbH_r0viaw
233,G8g-ePU523E
1033,9kpBzUQHYtM
132686,z8hv8wTv018
20639,3C6lqu-hvm4
7032,vr-PQA0htb8
4816,Z1CWO81qPZc
6216,EzJ9VFzGyMU
11534,kc0lXqpjYEk
77841,CJSxBPnT0vo
998,iA9qUro3bMo
4646,mUYbpeu-iY0
8937,oObcyvlXAms
11534,5bfw1hoYP1Y
5396,m5Q83qE57_A
6394,YJ6SEswcZBs
9131,rY6BMVB-oq8
6031,93d0DocER1A
12992,WfQD3aUfHsw
59952,ZVhUUljp0uY
61207,3dxo5Q8OnR0
13204,z70WDdp0Xeg
21528,IjwE9zakDsc
40199,qZg47Pip27U
68063,MAgtmm2o-Ko
10717,X7294w6_GQc
15521,-m_HLI9gnzo
113724,sihRsBjsIwo
13204,0iM38PyxzG8
867,rAJah1WxsyU
83873,vm1WVkUUybk
22053,NGU_JJroVms
11534,F40dZTuUsgg
343,md8l3h8kP1M
10237,EQNTXD9rSXo
5697,I_3gEOpcHCw
15300,X6t7FgenMXw
71702,8keb0BgVVaM
114742,2ZXhkNfrYeM
3414,Sg7zp5GuAIQ
5319,oDq5ipf6IfY
13204,8I4DqUl1wS4
39520,zN5wK2tYthI
65049,-0TnTEmsK5s
1282,3k3_BfeMxvg
10237,qqWUmB26JXU
4816,M2xyg1MzGH8
10428,_lcH1gJy8_8
13204,2rRZROnLJ1Y
121296,nOM8imikyCc
1478,S-rB0pHI9fU
10237,TlWxTiOHXO8
11817,vzm_0Ggwii8
123840,Xz09mDM2a8k
11817,NIAmIbjCQpU
13204,YKZPOH2g3-c
40199,Fjp1ic3wB-E
2768,3iYN6AME1UU
704,zrFn5nG4ETY
994,ngk_Yg0gj3I
61207,eoP34uGa8Wc
4835,m121tmJzcAc
10907,lvxiICBo9t4
82200,cIUItf2lEnw
8673,Bq3kMKxe-v4
10237,zgLroOF3y80
1924,UtcZPv2IV8M
19748,Cf5RfhLqHzQ
5549,5ONyO5kWEl4
132686,VrbbW_si6OE
20639,SoUBSUPvxYI
5216,T9UWMwRWo4s
76174,3QJ5MxYWTfc
97460,fO8CZDLjTHQ
11817,wItRBDSzLYQ
3497,tGjc_YgotdM
6784,VSuzs6r8VKc
399,hFK0QdOsjbc
8673,kt-tpnUN4zQ
74362,wopO1AGxPCI
76174,e--7w2KHX6g
32534,Ws4NCJG0aCs
3552,yDK-n9cCfk8
6216,K0rSaYYIVuM
40199,b31gmQ1oU5I
17671,-kkT-r9fWew
2271,DgLOJeVYL6Y
115251,MDqlHcjbLaI
113724,y3fsSQzHyQI
9812,ajsm1ljg4tA
13698,cV7BN6GjXb0
140437,fwmtLVHWwS4
1017,h9uagAcOdes
6437,IZzTQ_Lxls0
10717,6233v6SUSo4
125863,iki35cJeO94
13204,kYNPewTjXRg
22965,T_sWBgKRyqs
4704,yovVdg_220I
6031,nA8HDWHp06E
40199,0SPq0y7BePY
10603,Kuzhgog7E-s
4646,PNoObhJFoiU
71473,VEh8gsbjH1s
704,-QZ991iGDJ0
20120,MMaxdg6jAuc
1033,CpKyFTYvhpU
140437,uO9-_N-j0mQ
12031,S_WcTeBJysw
5216,BWMHLhnqxYA
12992,HSsa-aS_lMc
9004,oxHnRfhDmrk
40419,bgC-k83-eP0
56366,R3mbaqkcbTM
63854,VEPpyCh3aMg
76498,PQaLwTYnOUU
26839,SRfg0OW2sRg
156539,onT1E-CT6M8
64513,i4a4-pQimgY
7032,zStxue2JliE
9199,6GZNoQmjkBM
3353,X2QQ9FPQjQs
5917,ysfXNU3ZFEA
7032,mUx4nxxSIBk
6693,zZO2WHJzq30
114742,wrOCq--4yTU
32534,yoQ5UR3y1KM
704,pwo-LwjHLbU
32534,rhUEQi8hbeY
12140,6l6vqPUM_FE
1130,7_A_QyMgxQI
9199,SRrnQ9tNHnM
149519,05CkhTRuLpg
13216,keca1phLj4s
1055,ulJyfbc-g4c
82200,aQStki_VNl4
40876,vGPAj5ZXfTg
23627,7H0uKAtrdpo
20639,hmcXY909yLM
5363,ESnWn1cMA6s
10914,C_9h3REbTZE
11817,JZSgLJCOX5E
26839,_y_crsMuirY
11898,-Al0nBLi5uU
26839,aMuGWrmgpNw
10603,X9BePqXozDM
71473,oLZWRu-EtiU
10914,aVReUwsKwqQ
12992,3G0685Xgoio
7032,YlDbiu2C6WU
2768,Gx4TCXKQS6s
841,fzPS9yTkWgo
151781,nVrFhp2Dgmw
5216,_fgGunDwtsM
11534,45Epp9zu73U
10603,kmAUFPSRm90
343,F1enNzn8hzs
2271,clfZV4FWwNM
20097,Oqc00Iqa2P4
34604,mvC1iC2K8iU
71473,rjLSFj7Wuwo
34604,SvO8IY9XMjI
64489,a4xjRjZgGtw
47901,L6CE5IMX_7M
13873,SurP1Hke08Y
7776,RHsi7ZJZVcc
2427,9z0Rt6Fecfw
233,DZdA0f_2KF4
4922,oTGWSIhYDpw
65609,gPx_wQZRQKU
9671,c18bi5Ed1Y8
5534,cfemndDJ5Bk
113615,Wz0IVQvg2yg
121296,1TV19teVwcU
4700,g0FKLbbMbGY
10237,N0-FO9d83N8
19945,8Ud7J06HFuI
7032,KvkfyYoLjho
10914,qn5TfieFces
114742,cXY8zVcnCi4
30209,XXY5Tft3W54
20162,ZMC0mkVuXDE
119158,Eebjp-fdp-I
12031,cE6YO6zrRqg
731,KTBw3A3ZBJU
20639,7R90P4ibAmk
4922,tQqHvoMcEZs
132686,Jz0m-qhqm_8
6437,26ToW4OhMQk
2427,fXRyTZvsxSY
11819,ji_-2MkNics
9671,Dxz6Ak2mp8c
11534,S_vopSmQWRU
5697,90b2R6yzIzE
20049,CQK-ArBMeNk
19748,ugohjxxkUg4
10428,fAjz9RmBd5I
4849,1tBJgVu5ef0
148,1hfm7c0ECUI
40419,RH952m6cl-g
7578,QVvgELms0lI
122183,lK9BIHaT-eM
9131,k7upLVIePpo
1017,mqvMo1AqNbo
1130,-s1ehFWZBDw
3497,Eh-GvaRa234
76174,VkYmwthkFm0
63854,PCnHpJ2jy4Q
6216,mpwXasI2IL4
2427,rnyav7pbBbk
11898,Fz7NDCpbGec
8824,H0cxcqwvNkQ
954,Dy_eR047cgk
9263,-3XwtjQK95Y
3497,cSG7Os-Uzlk
343,g9KadhRY25s
30209,Zn_NCJA26yI
2474,3JvBrPEWnsE
42338,LeHHImHED-Q
10237,Md4baGQtUnk
25154,fWter_TisxU
2970,yjUDe8RnIXk
21528,6XF5NU55ZBc
10603,mTRcopRz1cc
3266,8nD8904Xg0w
9131,9bp-k4heukU
114742,m35t43gN4vY
1033,0S7NXPvTb78
2158,qXH7QmzUysk
11898,YNFEtfvfaB0
6394,xW67hEwWbI0
343,LyaMefejguk
10237,H7NrhOzheu8
7032,H93Lq_diwZA
1305,LCydjVja3yg
5724,H_OOhkyBA94
994,0B7tq1GaZeE
5958,K68pn7D30tM
1924,G7XvuNfSpUY
13698,ZtRXU7gukPY
64513,Y9Vj0qSd_f8
40419,AHfCrD6QxbQ
59952,_r0iqqGh0N4
20049,iPJ6YOYg3MA
1305,N83uZp6uU4c
2158,CiSjYeOcwNw
10237,yRdM-tQ5JRs
71702,Yl48p3BM-F0
841,0jXEwWFisJs
50523,BR2X-gUKVok
11898,pCcp8PedWm0
125863,peK0SHyK-Mw
9131,iTJBLWQ5Lnk
1033,B6hDwyBASPM
3414,nUfr5aHfnRs
12992,LYyjeFkm3Uo
15521,ykrNi5GLzGE
731,d0lxaIQQpkM
13698,IbV17eW_URs
3266,AYZCpcihBVI
1347,Tz7s5RpeVoo
4012,bwuzKOCf740
3414,WuCFP4ZOFTo
7261,eJ-iCiEpZco
4354,kAPj9oP4q_w
704,VlcokJexw8U
40876,M6ZhVWQSlbY
20541,GR_6xb6H6rs
4700,_FzJSdUMtj8
56366,Td6JlXKuqaU
132987,Eq71e6ZWOr8
1055,Hx58c3XXIbI
15521,dj-GcVKkxfg
140437,jqpAgMxhx30
11817,sznV95Vkd3U
3264,8EymHGv6dOY
10914,cYx5HUsUVBQ
150625,GsfVMJR9RTg
994,nmf08ENj1eo
6394,9PQmIioYedw
5363,pUuPwGPXYFk
74362,si3qKl4D8m0
233,9m1YhLqeTNQ
1792,yBzv0XDCc5Y
63854,3XP8eiqFg54
11534,QulAj8zWVis
151781,E520f3dQJeI
10129,GhvJXtVYuJc
13698,uOfr-cbssWg
12031,2Rpb0qrzneU
4683,amQZ0b3bkzY
40199,vPyfA0v6Za4
2474,CQ1P8IQc8AY
109642,Y91Ej_zzZiY
4833,u4Ds3stZGlg
399,kCROVtZanMc
2271,B3a5Gi9n0jw
2768,uUAdXKnRxxA
83873,MOTk0dDqnMk
34604,ENruYHMCU_8
11833,Y-VTlgQt_oI
9199,QCQhdP4uTbA
151781,rmfmdKOLzVI
4646,XyaAgBEXxfo
77841,e1Ohijiwr0k
6870,Nl9rFir6v8I
34604,J2oEmPP5dTM
20120,SVEbzgo6ePg
64489,XPqlYftuZ9g
20639,o7kfOPeLOIc
132686,wHZwawOCWWA
1305,0otHDaTLUwk
12992,6Xlo2abddXU
45783,l705Sj-JMUA
97460,LHki9_gd7FY
40876,PeBPZNCJNv8
151781,HNqygwRSy2A
841,8CUVDfMsCuE
25030,beq9hE0DGEQ
1305,jK4iKWpgfyo
7032,47U-NGJyzs8
109642,ZZ1mkbFkLmM
150625,cvMYHmLCiF8
3264,94MqY1fW1WQ
4849,Bh-9FVudjbU
7261,McvObBrG0pM
994,mNpR9KtT0mw
76174,Rpda68BoQzU
954,x0YpXdiFfrE
76174,B93Tir6l5FA
731,TR5eBXW-Mmc
39783,eOeS9YpDMQ0
61207,w_1XmjFFHzQ
5319,rR5Ei1p_h9g
7261,mdMWwFN-rtQ
28784,0eR5lYcQbVQ
233,616FzXJqTyk
5319,Tb1dsqXuzFY
42338,aQAVateH_r4
867,v3_xIahrt_I
150625,UKIqx5VI2yE
7261,qmbC7FhlSLE
1347,UjuKBi4c9cI
99751,tAVdx8IMyYQ
3266,ZFYaOvHrFVI
64513,-9F8sA7lLWY
1347,hwIT1YtJwlU
125863,i8pQBh2PNeU
11819,Qvtv0RhLLV0
11898,-2JuCwhHyVg
17671,wiWJPgmzqYI
2768,QhJ3Bw8T-6w
19748,HARUBgKsVTU
3497,Bp90gndEhYQ
841,pRV1oQZwUuE
20639,Jl5vi9ir49g
841,nbkn1w_Q4qQ
6453,73CSB08Y3is
5283,D02OEqY9RBs
4700,vcmvpZNFuhE
3211,oj9zdyqs1-0
4887,g34V-l_HKLg
17053,zFykP-s0PI4
2768,4Yxl3LXNHAI
65609,44izuSvo9c0
8937,WjUwUfGE-ig
12972,6tSbSaGIxuM
1305,7soVUkhExug
6870,8YtFHATLwlo
52227,-grM3sEQ0yg
5388,z1e-CUdjVvM
7580,6toR81vLMtU
5697,XN15bSSeuX0
5697,EUtG99Z6kes
10428,Tf1d65OHYXo
9812,oSZFy0LYo1g
4012,5jElf94e54Q
17053,b5GgORgzBVM
841,WVIfM76JhL4
3063,tHAF1zTkMlQ
23627,1Q7j_9lxwkI
34907,aDZSXYzWyEQ
1347,f43nR8Wu_1Y
1347,Ibv2ZoLgcyg
12031,TQkCco54kUg
149519,qUnYeTlT25o
6693,16inUJPy3wY
20120,nR5cotq2DSo
71702,Ut-kLGQvVCQ
40876,qb8Xhl7d1zg
43012,M8sGdqCSg30
10902,Nozmi6jD4-g
12992,ToVdpKd1RGA
2427,5yPUvFfbyZU
149519,BM7Jkwqzdts
4833,Z1kPyXQzMxM
20162,yw79lPlS7dg
2271,jn6yijaQKe8
11534,8_nlIm9WKcA
148,_5ZCvHaU93M
20120,0pzEkjxfVCA
34791,MZQO7L8eec8
39520,PSYGFSRvJ0A
6216,6TnxgXyYNLo
195566,WC3o_4_RnLM
50523,9BJeyiwMDPM
71702,ZoxpxcunQug
15519,8xt2Hn0UC6w
15519,IEfe8eXN318
4887,RS-yK5SYomk
63854,xNoRAD--OVA
11817,0MW8NKbeQxk
11817,G8znVPiVtpI
10237,xVqvABTDN0I
76498,gK6h2ooY18g
12255,msjU96Zb1F4
3063,8jjbhrR15Y8
2271,TmS20RYxVV4
64513,Vrsm_7bhBWw
47901,tMMnoiL4GLs
10428,6T3G6q4gE1I
47901,EfZoKiWZB-U
64489,Wnf9vockT50
6870,8uGlL0xafP8
11534,1K-DNFLdsb8
5958,Mx7hPeY-ibU
20639,4jAuBxG4R28
12972,IU44zM_aELc
9132,UKAeeGnAYBo
76174,P_lrm9Jr1E8
7580,3LRDk8q0yLU
731,7WtOIWt1RLM
115251,Eax8EjT8cs8
867,hCKIXXUo_mQ
6693,8WJb7AtmCfU
6453,j6K0HOn3cPI
74362,qQBaBVuecSM
1478,njMLB_2MJ-M
8937,UvLeX2n8-Fw
23772,Ah1D9ZTjexE
9263,R-HJvrZQPYA
39520,Ezc4HdLGxg4
20541,sQYpIJMO8WE
20120,h1C0mjkTQ5I
5216,AZfNBsDkQ_c
148,4CmxBKQlztA
23627,_zt67uGmVOo
994,gIu6tkLrqfc
20120,Sjfbu143kLU
20541,3vjR2K6208Q
1347,qgy7vEje5-w
4849,0rnMtmx6s7U
10717,vC9OgUiB2Ko
5915,CA9E4HHHbRk
998,zffrO0PmF5A
4704,A-WLyrN5-go
13698,T0PnMGmMFps
59952,oHtBZZLqLf4
5319,zF6Lq3hfaLQ
